game_id,event_id
0022500883,2213458a287cb0b1ffa4d46d3ed430b3
0022400340,223a860079cb85067264a18d348a9b3f
0022500350,223ec223d9ac0172d28afb1c26f4b8ae
0022400247,2260a4f4b2b303b29d4e58f6d0ee642b
0022400206,22966137a0b1df67555591c1a15cb76e
0022400409,22a9b650e64ca15cb0c83dc0148a571e
0022400927,22c7a88941d89c6c0c72f68194b0cf02
0022501189,22dcb3e32847c7eab5774e8927016216
0022300373,22eab68578d5078c14837e5f8d6f2b3c
0022400842,22f1fdae3a801fdc9ae93ab9e210b125
0022500554,230cc244629492f81d1e9b5b482ea05a
0022301022,234f4241820c53262fd86cee8b8748a3
0022500709,234f77cf5691a918e9951eccf534878a
0022401075,2386a4b74ddc549e0a9a7cd10e6d581d
0022300794,238b7c427608c3507f9b7e5bdad8b907
0022300374,23979fa5193ad1548b417410f06d6bd7
0022300572,23bb80a23cd3dfb63ca5f8b105268095
0022501191,23c66e71d25675800d939e532e38bcd2
0022300565,23de53fa4ec1fddc1880355fb05706b4
0022300158,23df7d5377b769e631fa45ca3142470b
